"lon","lat","group","income","geoid","inc_level"
-122.710139726047,45.4851525606441,109,97813,"14000US41051001102","normal"
-122.708259722067,45.485133566517,109,97813,"14000US41051001102","normal"
-122.708050721887,45.4851315671132,109,97813,"14000US41051001102","normal"
-122.707970720876,45.485110567827,109,97813,"14000US41051001102","normal"
-122.70791572161,45.4850785674233,109,97813,"14000US41051001102","normal"
-122.707886721036,45.4850355674724,109,97813,"14000US41051001102","normal"
-122.707887719318,45.484787567661,109,97813,"14000US41051001102","normal"
-122.707945718,45.48444156634,109,97813,"14000US41051001102","normal"
-122.707976717168,45.4843675665224,109,97813,"14000US41051001102","normal"
-122.70801871616,45.4842955659987,109,97813,"14000US41051001102","normal"
-122.708114715644,45.4841695653156,109,97813,"14000US41051001102","normal"
-122.708155716265,45.4841085651473,109,97813,"14000US41051001102","normal"
-122.70822171488,45.4839895649311,109,97813,"14000US41051001102","normal"
-122.708256715128,45.483891565058,109,97813,"14000US41051001102","normal"
-122.708274714375,45.4838145646186,109,97813,"14000US41051001102","normal"
-122.708278714154,45.4837435648171,109,97813,"14000US41051001102","normal"
-122.708269712978,45.4836255640332,109,97813,"14000US41051001102","normal"
-122.708211712155,45.4834815642923,109,97813,"14000US41051001102","normal"
-122.708147711071,45.4833615642209,109,97813,"14000US41051001102","normal"
-122.708068711229,45.4832415644911,109,97813,"14000US41051001102","normal"
-122.707890708718,45.4829905641114,109,97813,"14000US41051001102","normal"
-122.707723706605,45.4827205644348,109,97813,"14000US41051001102","normal"
-122.707705706316,45.482683565027,109,97813,"14000US41051001102","normal"
-122.707694706183,45.4826255640964,109,97813,"14000US41051001102","normal"
-122.707699705393,45.482462564435,109,97813,"14000US41051001102","normal"
-122.707719704786,45.4822505634442,109,97813,"14000US41051001102","normal"
-122.707736701917,45.4817695626839,109,97813,"14000US41051001102","normal"
-122.707743699885,45.4815685624099,109,97813,"14000US41051001102","normal"
-122.707838700376,45.4815885622179,109,97813,"14000US41051001102","normal"
-122.707903700903,45.4816025621624,109,97813,"14000US41051001102","normal"
-122.708152701926,45.4816415618182,109,97813,"14000US41051001102","normal"
-122.708407702394,45.4816675604556,109,97813,"14000US41051001102","normal"
-122.708535702443,45.4816765603777,109,97813,"14000US41051001102","normal"
-122.70871770307,45.4816825599102,109,97813,"14000US41051001102","normal"
-122.709369703711,45.4817205570575,109,97813,"14000US41051001102","normal"
